position_id,client_id,client_name,security_id,ticker,security_name,position_date,quantity,market_price,market_value,cost_basis,unrealised_pnl,currency,portfolio_id,region,sector,asset_class,custodian,source_system,validated,recon_status,days_since_update
POS-00503,CLT0011,BlackRock India Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-03-07,158558,3783.23,599861382.34,542074561.34,57786821.0,INR,PORT-023,Americas,Infrastructure,Equity,Axis Bank Custody,Simcorp,False,Matched,9
POS-00504,CLT0003,SBI Life Insurance,INE001A01036,SBIN,State Bank of India,2024-08-30,35488,787.82,27958156.16,25309479.01,2648677.15,INR,PORT-009,APAC,Banking,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,10
POS-00505,CLT0013,GIC Private Ltd Singapore,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-01-27,151276,1665.72,251983458.72,220066066.34,31917392.38,INR,PORT-039,APAC,Pharma,Equity,Citi India,Charles River,True,Break,9
POS-00506,CLT0010,Abu Dhabi Investment Auth,INE361B01024,HCLTECH,HCL Technologies Ltd,2025-03-21,188716,1452.43,274096779.88,293367789.99,-19271010.11,INR,PORT-019,EMEA,IT,Equity,Deutsche Bank,In-house,True,Matched,10
POS-00507,CLT0015,Norges Bank Investment Mgmt,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-02-01,170589,,,414169016.65,42403912.4,INR,PORT-040,EMEA,Conglomerate,Equity,Citi India,Simcorp,True,Matched,10
POS-00508,CLT0006,LIC of India,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-03-27,157899,1759.09,277758551.91,263471018.12,14287533.79,INR,PORT-011,APAC,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Break,2
POS-00509,CLT0011,BlackRock India Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-10-18,107209,,,159742229.24,3568168.37,INR,PORT-029,Americas,IT,Equity,Axis Bank Custody,Simcorp,True,Matched,4
POS-00510,CLT0006,LIC of India,INE467B01029,TCS,Tata Consultancy Services,2024-10-20,32166,4003.27,128769182.82,116499506.55,12269676.27,INR,PORT-029,APAC,IT,Equity,Citi India,Bloomberg AIM,False,Break,9
POS-00511,CLT0011,BlackRock India Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-12-15,8267,1525.37,12610233.79,11854682.13,755551.66,INR,PORT-028,Americas,Telecom,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,1
POS-00512,CLT0014,Temasek Holdings,INE075A01022,WIPRO,Wipro Ltd,2025-03-17,142575,495.31,70618823.25,68650894.93,1967928.32,INR,PORT-039,APAC,IT,Equity,Deutsche Bank,Simcorp,True,Matched,2
POS-00513,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,2024-07-28,193716,328.43,63622145.88,71084248.32,-7462102.44,INR,PORT-009,APAC,Utilities,Equity,Citi India,Bloomberg AIM,True,Matched,10
POS-00514,CLT0010,Abu Dhabi Investment Auth,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-01-11,8003,1223.87,9794631.61,9715327.64,79303.97,INR,PORT-032,EMEA,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,3
POS-00515,CLT0014,Temasek Holdings,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-01-14,20673,278.53,5758050.69,5596001.99,162048.7,INR,PORT-017,APAC,Energy,Equity,Deutsche Bank,In-house,True,Matched,7
POS-00516,CLT0012,Vanguard Emerging Markets,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2025-03-26,68898,7243.28,499047505.44,449659089.32,49388416.12,INR,PORT-041,Americas,NBFC,Equity,Citi India,Charles River,True,Matched,8
POS-00517,CLT0010,Abu Dhabi Investment Auth,INE090A01021,ICICIBANK,ICICI Bank Ltd,2025-01-09,182089,1137.09,207051581.01,213306522.29,-6254941.28,INR,PORT-046,EMEA,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,10
POS-00518,CLT0002,Aditya Birla Capital,INE009A01021,INFY,Infosys Ltd,2025-02-11,189468,1400.22,265296882.96,256622435.0,8674447.96,INR,PORT-043,APAC,IT,Equity,Axis Bank Custody,Charles River,True,Matched,2
POS-00519,CLT0002,Aditya Birla Capital,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-01-07,165519,1340.5,221878219.5,210509843.44,11368376.06,INR,PORT-049,APAC,Banking,Equity,HDFC Bank Custody,Charles River,True,Matched,9
POS-00520,CLT0004,HDFC Pension Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-09-05,64904,13428.94,871591921.76,808553762.18,63038159.58,INR,PORT-003,APAC,Auto,Equity,HDFC Bank Custody,Charles River,True,Matched,0
POS-00521,CLT0003,SBI Life Insurance,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-06-05,47961,710.05,34054708.05,28765747.22,5288960.83,INR,PORT-046,APAC,Metals,Equity,Axis Bank Custody,Simcorp,True,Matched,8
POS-00522,CLT0007,ICICI Prudential AMC,INE467B01029,TCS,Tata Consultancy Services,2024-08-31,67454,3987.53,268974848.62,264889527.97,4085320.65,INR,PORT-019,APAC,IT,Equity,Axis Bank Custody,Simcorp,False,Matched,0
POS-00523,CLT0009,Emirates NBD Asset Mgmt,INE075A01022,WIPRO,Wipro Ltd,2024-05-20,77742,485.06,37709534.52,38392931.17,-683396.65,INR,PORT-046,EMEA,IT,Equity,HDFC Bank Custody,Charles River,True,Matched,3
POS-00524,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,2024-05-11,177700,,,67003787.72,-5899865.72,INR,PORT-004,APAC,Utilities,Equity,Deutsche Bank,In-house,True,Matched,10
POS-00525,CLT0008,Nippon India MF,INE009A01021,INFY,Infosys Ltd,2025-04-16,59018,1398.0,82507164.0,76257436.36,6249727.64,INR,PORT-027,APAC,IT,Equity,Axis Bank Custody,Charles River,True,Matched,5
POS-00526,CLT0010,Abu Dhabi Investment Auth,INE154A01025,ITC,ITC Ltd,2024-08-02,181085,463.75,83978168.75,88402781.64,-4424612.89,INR,PORT-026,EMEA,FMCG,Equity,Axis Bank Custody,Bloomberg AIM,True,Pending,0
POS-00527,CLT0007,ICICI Prudential AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-03-11,43525,1472.11,64073587.75,71546252.49,-7472664.74,INR,PORT-018,APAC,Banking,Equity,HDFC Bank Custody,In-house,True,Matched,6
POS-00528,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-12-07,167411,1725.74,288907859.14,260937085.37,27970773.77,INR,PORT-037,Americas,Pharma,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,5
POS-00529,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-05-18,26822,1491.98,40017887.56,42197988.29,-2180100.73,INR,PORT-035,Americas,Banking,Equity,Deutsche Bank,Bloomberg AIM,True,Break,1
POS-00530,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-04-21,133861,718.15,96132277.15,81385915.02,14746362.13,INR,PORT-043,APAC,Metals,Equity,Deutsche Bank,In-house,True,Matched,2
POS-00531,CLT0005,Kotak Mahindra AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,2025-03-03,128818,1539.23,198280530.14,182622451.69,15658078.45,INR,PORT-007,APAC,Banking,Equity,Citi India,Simcorp,True,Matched,9
POS-00532,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,2025-03-22,101235,2750.57,278453953.95,260163765.79,18290188.16,INR,PORT-027,APAC,Energy,Equity,Deutsche Bank,In-house,True,Matched,4
POS-00533,CLT0003,SBI Life Insurance,INE001A01036,SBIN,State Bank of India,2025-03-30,83619,723.0,60456537.0,62102655.35,-1646118.35,INR,PORT-043,APAC,Banking,Equity,Citi India,Simcorp,True,Break,8
POS-00534,CLT0004,HDFC Pension Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-05-17,7024,3467.5,24355720.0,26552524.23,-2196804.23,INR,PORT-019,APAC,Infrastructure,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,3
POS-00535,CLT0012,Vanguard Emerging Markets,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-09-12,160241,13100.68,2099266063.88,1959579416.75,139686647.13,INR,PORT-040,Americas,Auto,Equity,Axis Bank Custody,In-house,True,Break,2
POS-00536,CLT0012,Vanguard Emerging Markets,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-05-08,32476,2694.33,87501061.08,70228778.86,17272282.22,INR,PORT-008,Americas,Conglomerate,Equity,Axis Bank Custody,Simcorp,False,Pending,0
POS-00537,CLT0014,Temasek Holdings,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-05-20,138664,7351.91,1019445248.24,873468639.81,145976608.43,INR,PORT-031,APAC,NBFC,Equity,Axis Bank Custody,Charles River,True,Break,7
POS-00538,CLT0001,Tata Investment Corp,INE154A01025,ITC,ITC Ltd,2024-02-05,117035,446.17,52217505.95,50019000.96,2198504.99,INR,PORT-031,APAC,FMCG,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,3
POS-00539,CLT0015,Norges Bank Investment Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-11-17,158869,3691.64,586487155.16,549667228.46,36819926.7,INR,PORT-030,EMEA,Infrastructure,Equity,Axis Bank Custody,Charles River,False,Matched,0
POS-00540,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-11-23,139290,618.97,86216331.3,84694153.53,1522177.77,INR,PORT-035,APAC,Metals,Equity,Axis Bank Custody,In-house,False,Matched,1
POS-00541,CLT0010,Abu Dhabi Investment Auth,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-01-29,74201,699.61,51911761.61,50236348.24,1675413.37,INR,PORT-047,EMEA,Metals,Equity,HDFC Bank Custody,Simcorp,True,Matched,9
POS-00542,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-03-03,175615,606.32,106478886.8,117041965.61,-10563078.81,INR,PORT-039,Americas,Metals,Equity,Deutsche Bank,Charles River,True,Matched,8
POS-00543,CLT0005,Kotak Mahindra AMC,INE585B01010,AXISBANK,Axis Bank Ltd,2024-01-02,35864,1108.81,39766361.84,33437332.44,6329029.4,INR,PORT-043,APAC,Banking,Equity,Deutsche Bank,Simcorp,True,Matched,3
POS-00544,CLT0010,Abu Dhabi Investment Auth,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-02-20,178021,1664.46,296308833.66,280820419.56,15488414.1,INR,PORT-041,EMEA,Pharma,Equity,HDFC Bank Custody,Simcorp,True,Pending,9
POS-00545,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2025-01-31,76794,6600.61,506887244.34,531786014.5,-24898770.16,INR,PORT-050,APAC,NBFC,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,7
POS-00546,CLT0002,Aditya Birla Capital,INE585B01010,AXISBANK,Axis Bank Ltd,2024-03-09,99113,985.47,97672888.11,93191696.58,4481191.53,INR,PORT-043,APAC,Banking,Equity,Citi India,Charles River,True,Matched,3
POS-00547,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,2024-03-01,7945,341.64,2714329.8,2169098.84,545230.96,INR,PORT-011,Americas,Utilities,Equity,Deutsche Bank,In-house,True,Matched,9
POS-00548,CLT0015,Norges Bank Investment Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-01-26,157821,14040.75,2215925205.75,2061083937.77,154841267.98,INR,PORT-037,EMEA,Auto,Equity,Axis Bank Custody,In-house,True,Pending,4
POS-00549,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-08-13,46763,4014.69,187738948.47,164980898.55,22758049.92,INR,PORT-005,APAC,Infrastructure,Equity,Deutsche Bank,Charles River,True,Matched,1
POS-00550,CLT0015,Norges Bank Investment Mgmt,INE009A01021,INFY,Infosys Ltd,2024-09-16,148735,1469.2,218521462.0,191807968.18,26713493.82,INR,PORT-026,EMEA,IT,Equity,Deutsche Bank,Bloomberg AIM,False,Break,0
POS-00551,CLT0006,LIC of India,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-01-11,72863,1554.15,113240031.45,111351688.11,1888343.34,INR,PORT-025,APAC,Banking,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,1
POS-00552,CLT0003,SBI Life Insurance,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-07-07,89499,1485.52,132952554.48,130198713.36,2753841.12,INR,PORT-002,APAC,Telecom,Equity,Axis Bank Custody,In-house,True,Matched,5
POS-00553,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,2025-02-02,82355,341.22,28101173.1,28015905.78,85267.32,INR,PORT-042,APAC,Utilities,Equity,Axis Bank Custody,Simcorp,True,Matched,10
POS-00554,CLT0012,Vanguard Emerging Markets,INE009A01021,INFY,Infosys Ltd,2025-02-14,182209,1493.85,272192914.65,256343336.59,15849578.06,INR,PORT-025,Americas,IT,Equity,Axis Bank Custody,Bloomberg AIM,False,Matched,9
POS-00555,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,2024-04-09,42164,1388.83,58558628.12,58965317.47,-406689.35,INR,PORT-009,EMEA,IT,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,8
POS-00556,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,2025-01-03,54391,1767.43,96132285.13,77614371.7,18517913.43,INR,PORT-010,Americas,Banking,Equity,Axis Bank Custody,In-house,True,Matched,7
POS-00557,CLT0009,Emirates NBD Asset Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-12-12,189951,1825.38,346732756.38,326378904.18,20353852.2,INR,PORT-010,EMEA,Pharma,Equity,Axis Bank Custody,Simcorp,True,Break,6
POS-00558,CLT0014,Temasek Holdings,INE001A01036,SBIN,State Bank of India,2024-05-22,198534,811.8,161169901.2,138520374.68,22649526.52,INR,PORT-005,APAC,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,9
POS-00559,CLT0004,HDFC Pension Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-06-30,101393,1567.62,158945694.66,170019465.38,-11073770.72,INR,PORT-019,APAC,Banking,Equity,Axis Bank Custody,Charles River,True,Pending,4
POS-00560,CLT0007,ICICI Prudential AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-01-16,118961,13739.32,1634443246.52,1345264631.74,289178614.78,INR,PORT-045,APAC,Auto,Equity,Citi India,In-house,True,Matched,7
POS-00561,CLT0001,Tata Investment Corp,INE031A01017,POWERGRID,Power Grid Corp of India,2025-01-19,73243,334.2,24477810.6,20377367.63,4100442.97,INR,PORT-010,APAC,Utilities,Equity,Deutsche Bank,Charles River,True,Matched,6
POS-00562,CLT0003,SBI Life Insurance,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-08-18,96502,1187.67,114612530.34,110698353.8,3914176.54,INR,PORT-015,APAC,Banking,Equity,Citi India,Bloomberg AIM,True,Pending,10
POS-00563,CLT0001,Tata Investment Corp,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-05-28,182586,1430.81,261245874.66,256515349.19,4730525.47,INR,PORT-040,APAC,Telecom,Equity,Citi India,Charles River,True,Matched,1
POS-00564,CLT0007,ICICI Prudential AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,2025-03-28,90473,255.67,23131231.91,22573750.66,557481.25,INR,PORT-006,APAC,Energy,Equity,HDFC Bank Custody,Simcorp,True,Matched,0
POS-00565,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,2024-05-13,6506,1532.27,9968948.62,9415743.96,553204.66,INR,PORT-040,APAC,IT,Equity,HDFC Bank Custody,In-house,True,Matched,8
POS-00566,CLT0006,LIC of India,INE585B01010,AXISBANK,Axis Bank Ltd,2024-07-08,138729,1095.84,152024787.36,152541922.54,-517135.18,INR,PORT-042,APAC,Banking,Equity,Axis Bank Custody,In-house,True,Matched,8
POS-00567,CLT0006,LIC of India,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-10-16,161175,2424.99,390847763.25,391823683.32,-975920.07,INR,PORT-017,APAC,Conglomerate,Equity,Axis Bank Custody,Simcorp,True,Pending,10
POS-00568,CLT0011,BlackRock India Fund,INE031A01017,POWERGRID,Power Grid Corp of India,2025-03-10,15658,329.57,5160407.06,4571812.04,588595.02,INR,PORT-011,Americas,Utilities,Equity,Citi India,Simcorp,True,Matched,7
POS-00569,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-03-31,16682,700.5,11685741.0,10509151.96,1176589.04,INR,PORT-042,APAC,Metals,Equity,Citi India,In-house,False,Matched,3
POS-00570,CLT0013,GIC Private Ltd Singapore,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-09-28,134608,,,222798383.43,-21873060.07,INR,PORT-029,APAC,Banking,Equity,Deutsche Bank,Simcorp,True,Break,9
POS-00571,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,2024-07-30,42114,1113.73,46903625.22,43297330.94,3606294.28,INR,PORT-042,Americas,Banking,Equity,Axis Bank Custody,In-house,True,Matched,1
POS-00572,CLT0015,Norges Bank Investment Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,2025-01-07,2713,2977.6,8078228.8,8058872.3,19356.5,INR,PORT-024,EMEA,Energy,Equity,Citi India,Charles River,True,Break,8
POS-00573,CLT0006,LIC of India,INE020B01018,NTPC,NTPC Ltd,2024-04-14,119092,328.0,39062176.0,36798513.1,2263662.9,INR,PORT-046,APAC,Utilities,Equity,Axis Bank Custody,In-house,True,Matched,0
POS-00574,CLT0005,Kotak Mahindra AMC,INE009A01021,INFY,Infosys Ltd,2024-05-20,82227,1570.87,129167927.49,106078716.87,23089210.62,INR,PORT-031,APAC,IT,Equity,Axis Bank Custody,Simcorp,True,Matched,6
POS-00575,CLT0006,LIC of India,INE020B01018,NTPC,NTPC Ltd,2024-07-17,139589,392.61,54804037.29,49950705.53,4853331.76,INR,PORT-010,APAC,Utilities,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,1
POS-00576,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2025-05-01,9376,7455.6,69903705.6,56956381.59,12947324.01,INR,PORT-030,EMEA,NBFC,Equity,HDFC Bank Custody,Simcorp,True,Matched,0
POS-00577,CLT0008,Nippon India MF,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-04-29,125304,1674.7,209846608.8,206734971.1,3111637.7,INR,PORT-007,APAC,IT,Equity,Citi India,Charles River,True,Matched,7
POS-00578,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-01-09,12901,1540.34,19871926.34,21185008.16,-1313081.82,INR,PORT-042,APAC,Pharma,Equity,Citi India,In-house,True,Matched,7
POS-00579,CLT0002,Aditya Birla Capital,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-07-08,135146,1527.79,206474707.34,216268179.15,-9793471.81,INR,PORT-026,APAC,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,0
POS-00580,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-02-19,89296,697.81,62311641.76,50171356.01,12140285.75,INR,PORT-004,EMEA,Metals,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,2
POS-00581,CLT0012,Vanguard Emerging Markets,INE154A01025,ITC,ITC Ltd,2024-07-21,31097,434.24,13503561.28,12922063.0,581498.28,INR,PORT-040,Americas,FMCG,Equity,HDFC Bank Custody,Simcorp,True,Matched,1
POS-00582,CLT0013,GIC Private Ltd Singapore,INE009A01021,INFY,Infosys Ltd,2025-01-10,143645,1600.96,229969899.2,189036209.26,40933689.94,INR,PORT-018,APAC,IT,Equity,HDFC Bank Custody,Bloomberg AIM,True,Break,6
POS-00583,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-01-21,125504,3900.45,489522076.8,399443447.18,90078629.62,INR,PORT-040,EMEA,Infrastructure,Equity,Deutsche Bank,Bloomberg AIM,True,Break,6
POS-00584,CLT0014,Temasek Holdings,INE585B01010,AXISBANK,Axis Bank Ltd,2025-01-15,47547,1062.31,50509653.57,43554739.14,6954914.43,INR,PORT-025,APAC,Banking,Equity,Deutsche Bank,Charles River,False,Break,5
POS-00585,CLT0011,BlackRock India Fund,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-08-16,101725,610.04,62056319.0,57912504.89,4143814.11,INR,PORT-032,Americas,Metals,Equity,HDFC Bank Custody,Charles River,True,Matched,4
POS-00586,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-05-12,83375,3523.59,293779316.25,275433712.41,18345603.84,INR,PORT-048,APAC,Infrastructure,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,2
POS-00587,CLT0014,Temasek Holdings,INE001A01036,SBIN,State Bank of India,2024-01-26,69542,801.3,55724004.6,51168336.38,4555668.22,INR,PORT-023,APAC,Banking,Equity,Deutsche Bank,Bloomberg AIM,False,Matched,2
POS-00588,CLT0011,BlackRock India Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-05-05,36759,1219.89,44841936.51,40379778.97,4462157.54,INR,PORT-008,Americas,Banking,Equity,Citi India,Simcorp,True,Matched,1
POS-00589,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-07-24,1124,6609.49,7429066.76,7112704.16,316362.6,INR,PORT-041,APAC,NBFC,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,6
POS-00590,CLT0007,ICICI Prudential AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-08-24,192399,2590.06,498324953.94,449511541.58,48813412.36,INR,PORT-011,APAC,Conglomerate,Equity,Axis Bank Custody,In-house,True,Matched,3
POS-00591,CLT0001,Tata Investment Corp,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-04-05,12007,3957.46,47517222.22,41041739.55,6475482.67,INR,PORT-003,APAC,Infrastructure,Equity,Citi India,In-house,True,Matched,6
POS-00592,CLT0010,Abu Dhabi Investment Auth,INE075A01022,WIPRO,Wipro Ltd,2024-03-21,99680,471.29,46978187.2,51409172.46,-4430985.26,INR,PORT-028,EMEA,IT,Equity,Deutsche Bank,Bloomberg AIM,False,Matched,4
POS-00593,CLT0002,Aditya Birla Capital,INE020B01018,NTPC,NTPC Ltd,2024-10-31,109296,345.44,37755210.24,35467238.36,2287971.88,INR,PORT-021,APAC,Utilities,Equity,Deutsche Bank,Simcorp,False,Matched,7
POS-00594,CLT0004,HDFC Pension Fund,INE467B01029,TCS,Tata Consultancy Services,2024-11-20,180820,4167.13,753500446.6,651339813.19,102160633.41,INR,PORT-017,APAC,IT,Equity,Axis Bank Custody,In-house,True,Matched,10
POS-00595,CLT0009,Emirates NBD Asset Mgmt,INE075A01022,WIPRO,Wipro Ltd,2024-03-15,122203,548.05,66973354.15,63886808.1,3086546.05,INR,PORT-030,EMEA,IT,Equity,Citi India,In-house,False,Matched,8
POS-00596,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-01-28,131472,1801.38,236831031.36,223037419.11,13793612.25,INR,PORT-028,APAC,Pharma,Equity,Deutsche Bank,Simcorp,True,Matched,3
POS-00597,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-02-21,7817,2653.53,20742644.01,19977891.32,764752.69,INR,PORT-027,Americas,Energy,Equity,Deutsche Bank,Simcorp,True,Break,8
POS-00598,CLT0003,SBI Life Insurance,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-05-07,56881,1465.12,83337490.72,93582225.35,-10244734.63,INR,PORT-047,APAC,IT,Equity,Axis Bank Custody,Charles River,True,Matched,2
POS-00599,CLT0013,GIC Private Ltd Singapore,INE154A01025,ITC,ITC Ltd,2025-01-10,137825,474.18,65353858.5,64934184.04,419674.46,INR,PORT-050,APAC,FMCG,Equity,Citi India,Simcorp,True,Break,2
POS-00600,CLT0013,GIC Private Ltd Singapore,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-11-10,58455,3044.53,177968001.15,145373717.45,32594283.7,INR,PORT-015,APAC,Energy,Equity,Citi India,In-house,True,Matched,5
POS-00601,CLT0008,Nippon India MF,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-06-08,2604,2253.66,5868530.64,5569820.45,298710.19,INR,PORT-006,APAC,Conglomerate,Equity,Deutsche Bank,Bloomberg AIM,True,Break,3
POS-00602,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,2024-03-23,64292,1512.43,97237149.56,83032719.05,14204430.51,INR,PORT-035,APAC,IT,Equity,Citi India,In-house,True,Matched,1
POS-00603,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-11-22,157823,1375.68,217113944.64,202663109.47,14450835.17,INR,PORT-029,APAC,Telecom,Equity,Axis Bank Custody,Bloomberg AIM,False,Matched,0
POS-00604,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-11-25,24742,3330.35,82399519.7,81544821.45,854698.25,INR,PORT-015,EMEA,Infrastructure,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,2
POS-00605,CLT0011,BlackRock India Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-10-16,98822,2756.46,272398890.12,264545234.3,7853655.82,INR,PORT-027,Americas,Energy,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,6
