trade_id,client_id,client_name,security_id,ticker,security_name,trade_type,quantity,trade_price,trade_value,currency,trade_date,settlement_date,broker,portfolio_id,region,status,is_duplicate,validated,exception_flag
TRD-2024-00601,CLT0006,LIC of India,INE154A01025,ITC,ITC Ltd,BUY,48621.0,459.09,22321414.89,INR,2024-03-09,2024-03-11,Edelweiss,PORT-002,APAC,Settled,False,True,False
TRD-2024-00602,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,336.0,1074.15,360914.4,INR,2024-10-21,2024-10-23,Nomura India,PORT-019,APAC,Pending,False,True,False
TRD-2024-00603,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,11551.0,3801.34,43909278.34,INR,2024-02-04,2024-02-06,ICICI Direct,PORT-014,APAC,Pending,False,True,False
TRD-2024-00604,CLT0005,Kotak Mahindra AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,16066.0,1631.82,26216820.12,INR,2024-10-29,2024-10-31,Goldman Sachs India,PORT-047,APAC,Settled,False,True,False
TRD-2024-00605,CLT0002,Aditya Birla Capital,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,274.0,1627.58,445956.92,INR,2024-11-06,2024-11-08,Kotak Securities,PORT-048,APAC,Pending,False,True,False
TRD-2024-00606,CLT0011,BlackRock India Fund,INE020B01018,NTPC,NTPC Ltd,BUY,23519.0,377.72,8883596.68,INR,2024-10-02,2024-10-04,Nomura India,PORT-027,Americas,Settled,False,True,False
TRD-2024-00607,CLT0004,HDFC Pension Fund,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,13440.0,7397.26,99419174.4,INR,2024-02-09,2024-02-11,Kotak Securities,PORT-010,APAC,Settled,False,True,False
TRD-2024-00608,CLT0010,Abu Dhabi Investment Auth,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,35129.0,13202.83,463802215.07,INR,2024-06-27,2024-06-29,Edelweiss,PORT-041,EMEA,Settled,False,True,False
TRD-2024-00609,CLT0013,GIC Private Ltd Singapore,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,37936.0,3658.22,138778233.92,INR,2024-12-27,2024-12-29,ICICI Direct,PORT-011,APAC,Cancelled,False,True,False
TRD-2024-00610,CLT0004,HDFC Pension Fund,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,24793.0,657.41,16299166.13,INR,2025-01-23,2025-01-25,Zerodha Institutional,PORT-007,APAC,Settled,False,True,False
TRD-2024-00611,CLT0002,Aditya Birla Capital,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,48094.0,1509.77,72610878.38,INR,2024-04-10,2024-04-12,Motilal Oswal,PORT-025,APAC,Settled,False,True,False
TRD-2024-00612,CLT0008,Nippon India MF,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,6836.0,1711.78,11701728.08,INR,2025-03-24,2025-03-26,Zerodha Institutional,PORT-049,APAC,Pending,False,True,False
TRD-2024-00613,CLT0002,Aditya Birla Capital,INE009A01021,INFY,Infosys Ltd,SELL,10240.0,1475.88,15113011.2,INR,2024-04-08,2024-04-10,Motilal Oswal,PORT-047,APAC,Settled,False,True,False
TRD-2024-00614,CLT0004,HDFC Pension Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,12930.0,279.42,3612900.6,INR,2025-05-02,2025-05-04,Kotak Securities,PORT-013,APAC,Settled,False,True,False
TRD-2024-00615,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,BUY,3209.0,1497.26,4804707.34,INR,2025-03-30,2025-04-01,Motilal Oswal,PORT-043,APAC,Settled,False,True,False
TRD-2024-00616,CLT0005,Kotak Mahindra AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,49206.0,13184.28,648745681.68,INR,2024-06-15,2024-06-17,ICICI Direct,PORT-036,APAC,Settled,False,True,False
TRD-2024-00617,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,22463.0,3523.24,79142540.12,INR,2024-08-01,2024-08-03,ICICI Direct,PORT-002,APAC,Settled,False,True,False
TRD-2024-00618,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,1231.0,1328.68,1635605.08,INR,2025-01-20,2025-01-22,HDFC Securities,PORT-011,APAC,Settled,False,True,False
TRD-2024-00619,CLT0011,BlackRock India Fund,INE154A01025,ITC,ITC Ltd,SELL,33094.0,484.77,16042978.38,INR,2024-03-18,2024-03-20,Goldman Sachs India,PORT-023,Americas,Failed,False,True,False
TRD-2024-00620,CLT0008,Nippon India MF,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,9668.0,3478.62,33631298.16,INR,2024-04-09,2024-04-11,ICICI Direct,PORT-048,APAC,Settled,False,True,False
TRD-2024-00621,CLT0001,Tata Investment Corp,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,8587.0,277.02,2378770.74,INR,2024-10-09,2024-10-11,Zerodha Institutional,PORT-011,APAC,Settled,False,True,False
TRD-2024-00622,CLT0004,HDFC Pension Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,40449.0,1239.17,50123187.33,INR,2024-03-06,2024-03-08,Goldman Sachs India,PORT-008,APAC,Settled,False,True,False
TRD-2024-00623,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,44460.0,1700.33,75596671.8,INR,2025-03-28,2025-03-30,Kotak Securities,PORT-046,Americas,Failed,False,False,False
TRD-2024-00624,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,18976.0,1397.29,26514975.04,INR,2024-03-29,2024-03-31,HDFC Securities,PORT-017,APAC,Settled,False,True,False
TRD-2024-00625,CLT0001,Tata Investment Corp,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,26257.0,1263.88,33185697.16,INR,2024-11-06,2024-11-08,Kotak Securities,PORT-017,APAC,Pending,False,False,False
TRD-2024-00626,CLT0002,Aditya Birla Capital,INE001A01036,SBIN,State Bank of India,SELL,25799.0,816.11,21054821.89,INR,2024-05-12,2024-05-14,Nomura India,PORT-022,APAC,Settled,False,True,False
TRD-2024-00627,CLT0015,Norges Bank Investment Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,34889.0,1581.37,55172417.93,INR,2024-09-18,2024-09-20,Nomura India,PORT-023,EMEA,Settled,False,False,False
TRD-2024-00628,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,13600.0,1038.38,14121968.0,INR,2025-05-05,2025-05-07,,PORT-009,Americas,Pending,False,True,False
TRD-2024-00629,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,BUY,36538.0,3873.82,141541635.16,INR,2025-04-17,2025-04-19,Motilal Oswal,PORT-043,APAC,Settled,False,True,False
TRD-2024-00630,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,33453.0,2712.25,90732899.25,INR,2024-06-17,2024-06-19,Motilal Oswal,PORT-034,Americas,Settled,False,True,False
TRD-2024-00631,CLT0005,Kotak Mahindra AMC,INE075A01022,WIPRO,Wipro Ltd,SELL,20287.0,497.82,10099274.34,INR,2024-12-30,2025-01-01,Goldman Sachs India,PORT-037,APAC,Settled,False,True,False
TRD-2024-00632,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,38669.0,1557.63,60231994.47,INR,2024-02-17,2024-02-19,Goldman Sachs India,PORT-014,APAC,Settled,False,True,False
TRD-2024-00633,CLT0013,GIC Private Ltd Singapore,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,612.0,1432.79,876867.48,INR,2024-05-10,2024-05-12,Nomura India,PORT-041,APAC,Settled,False,True,False
TRD-2024-00634,CLT0011,BlackRock India Fund,INE154A01025,ITC,ITC Ltd,BUY,24188.0,477.75,11555817.0,INR,2025-04-25,2025-04-27,HDFC Securities,PORT-011,Americas,Settled,False,True,True
TRD-2024-00635,CLT0015,Norges Bank Investment Mgmt,INE467B01029,TCS,Tata Consultancy Services,BUY,10209.0,3820.22,,INR,2024-04-17,2024-04-19,,PORT-033,EMEA,Settled,False,True,False
TRD-2024-00636,CLT0007,ICICI Prudential AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,,,,INR,2024-09-14,2024-09-16,,PORT-018,APAC,Settled,False,True,False
TRD-2024-00637,CLT0006,LIC of India,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,37772.0,1236.89,46719809.08,INR,2024-03-16,2024-03-18,Zerodha Institutional,PORT-006,APAC,Failed,False,True,False
TRD-2024-00638,CLT0012,Vanguard Emerging Markets,INE001A01036,SBIN,State Bank of India,BUY,33061.0,795.6,26303331.6,INR,2024-09-07,2024-09-09,Goldman Sachs India,PORT-018,Americas,Settled,False,True,False
TRD-2024-00639,CLT0008,Nippon India MF,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,44920.0,685.56,30795355.2,INR,2025-04-20,2025-04-22,Edelweiss,PORT-049,APAC,Settled,False,True,False
TRD-2024-00640,CLT0006,LIC of India,INE020B01018,NTPC,NTPC Ltd,SELL,16954.0,354.05,6002563.7,INR,2024-05-17,2024-05-19,Edelweiss,PORT-005,APAC,Settled,False,True,False
TRD-2024-00641,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,28975.0,3660.73,106069651.75,INR,2024-08-06,2024-08-08,Kotak Securities,PORT-004,Americas,Settled,False,True,False
TRD-2024-00642,CLT0013,GIC Private Ltd Singapore,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,,1666.05,,INR,2025-03-04,2025-03-06,,PORT-048,APAC,Settled,False,True,False
TRD-2024-00643,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,8374.0,1243.02,10409049.48,INR,2025-01-23,2025-01-25,Zerodha Institutional,PORT-020,Americas,Settled,False,True,False
TRD-2024-00644,CLT0013,GIC Private Ltd Singapore,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,28666.0,1645.09,47158149.94,INR,2024-01-26,2024-01-28,Kotak Securities,PORT-018,APAC,Settled,False,False,False
TRD-2024-00645,CLT0015,Norges Bank Investment Mgmt,INE009A01021,INFY,Infosys Ltd,SELL,14463.0,1470.92,21273915.96,INR,2024-05-03,2024-05-05,Nomura India,PORT-026,EMEA,Cancelled,False,False,False
TRD-2024-00646,CLT0007,ICICI Prudential AMC,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,1133.0,1220.79,1383155.07,INR,2024-10-26,2024-10-28,Kotak Securities,PORT-040,APAC,Pending,False,True,False
TRD-2024-00647,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,32590.0,1339.41,43651371.9,INR,2024-11-18,2024-11-20,Nomura India,PORT-045,APAC,Pending,False,True,False
TRD-2024-00648,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,SELL,26889.0,462.42,12434011.38,INR,2024-11-16,2024-11-18,Edelweiss,PORT-048,APAC,Settled,False,True,False
TRD-2024-00649,CLT0008,Nippon India MF,INE001A01036,SBIN,State Bank of India,BUY,36608.0,760.18,27828669.44,INR,2024-01-11,2024-01-13,Edelweiss,PORT-021,APAC,Settled,False,True,False
TRD-2024-00650,CLT0005,Kotak Mahindra AMC,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,39902.0,1223.98,48839249.96,INR,2024-09-01,2024-09-03,Motilal Oswal,PORT-048,APAC,Settled,False,True,False
TRD-2024-00651,CLT0010,Abu Dhabi Investment Auth,INE020B01018,NTPC,NTPC Ltd,SELL,5486.0,365.99,2007821.14,INR,2025-04-02,2025-04-04,ICICI Direct,PORT-039,EMEA,Settled,False,True,True
TRD-2024-00652,CLT0003,SBI Life Insurance,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,19691.0,302.27,5951998.57,INR,2024-06-06,2024-06-08,Edelweiss,PORT-014,APAC,Settled,False,True,False
TRD-2024-00653,CLT0008,Nippon India MF,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,34005.0,678.52,23073072.6,INR,2024-06-21,2024-06-23,Motilal Oswal,PORT-029,APAC,Settled,False,True,False
TRD-2024-00654,CLT0005,Kotak Mahindra AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,1328.0,1597.59,2121599.52,INR,2024-06-04,2024-06-06,Zerodha Institutional,PORT-041,APAC,Pending,False,True,False
TRD-2024-00655,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,BUY,22138.0,372.95,8256367.1,INR,2025-02-13,2025-02-15,Kotak Securities,PORT-038,APAC,Settled,False,False,False
TRD-2024-00656,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,7476.0,1033.81,7728763.56,INR,2024-07-03,2024-07-05,ICICI Direct,PORT-004,APAC,Settled,False,False,False
TRD-2024-00657,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,SELL,15089.0,2515.29,37953210.81,INR,2024-11-10,2024-11-12,ICICI Direct,PORT-043,APAC,Settled,False,True,False
TRD-2024-00658,CLT0006,LIC of India,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,32899.0,265.59,8737645.41,INR,2024-05-10,2024-05-12,Motilal Oswal,PORT-042,APAC,Failed,False,True,False
TRD-2024-00659,CLT0004,HDFC Pension Fund,INE001A01036,SBIN,State Bank of India,SELL,30744.0,757.69,23294421.36,INR,2024-12-06,2024-12-08,HDFC Securities,PORT-035,APAC,Settled,False,True,False
TRD-2024-00660,CLT0006,LIC of India,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,31949.0,322.78,10312498.22,INR,2024-06-03,2024-06-05,ICICI Direct,PORT-042,APAC,Settled,False,True,False
TRD-2024-00661,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,12775.0,1228.91,15699325.25,INR,2024-05-02,2024-05-04,Motilal Oswal,PORT-029,Americas,Settled,True,True,False
TRD-2024-00662,CLT0008,Nippon India MF,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,41623.0,321.81,13394697.63,INR,2024-05-10,2024-05-12,Goldman Sachs India,PORT-047,APAC,Pending,False,True,False
TRD-2024-00663,CLT0009,Emirates NBD Asset Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,46869.0,1551.46,72715378.74,INR,2024-06-23,2024-06-25,Zerodha Institutional,PORT-032,EMEA,Failed,False,True,True
TRD-2024-00664,CLT0002,Aditya Birla Capital,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,12614.0,2476.58,31239580.12,INR,2024-07-17,2024-07-19,Goldman Sachs India,PORT-023,APAC,Settled,False,True,False
TRD-2024-00665,CLT0010,Abu Dhabi Investment Auth,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,25214.0,2440.2,61527202.8,INR,2025-02-08,2025-02-10,Kotak Securities,PORT-032,EMEA,Settled,False,True,False
TRD-2024-00666,CLT0013,GIC Private Ltd Singapore,INE001A01036,SBIN,State Bank of India,BUY,26174.0,811.5,21240201.0,INR,2024-03-20,2024-03-22,Edelweiss,PORT-038,APAC,Pending,False,True,False
TRD-2024-00667,CLT0004,HDFC Pension Fund,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,29274.0,311.91,9130853.34,INR,2024-05-07,2024-05-09,Nomura India,PORT-032,APAC,Cancelled,False,True,False
TRD-2024-00668,CLT0009,Emirates NBD Asset Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,3080.0,659.28,2030582.4,INR,2024-08-20,2024-08-22,Zerodha Institutional,PORT-018,EMEA,Settled,False,True,False
TRD-2024-00669,CLT0010,Abu Dhabi Investment Auth,INE467B01029,TCS,Tata Consultancy Services,BUY,40214.0,3726.86,149871948.04,INR,2024-05-19,2024-05-21,Goldman Sachs India,PORT-020,EMEA,Settled,False,False,False
TRD-2024-00670,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,20655.0,1387.19,28652409.45,INR,2025-01-30,2025-02-01,Goldman Sachs India,PORT-050,APAC,Pending,False,True,False
TRD-2024-00671,CLT0001,Tata Investment Corp,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,46210.0,2926.28,135223398.8,INR,2025-05-13,2025-05-15,Kotak Securities,PORT-030,APAC,Settled,False,True,False
TRD-2024-00672,CLT0014,Temasek Holdings,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,25648.0,278.76,7149636.48,INR,2024-09-19,2024-09-21,Edelweiss,PORT-012,APAC,Failed,False,True,False
TRD-2024-00673,CLT0009,Emirates NBD Asset Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,46469.0,323.77,15045268.13,INR,2024-02-04,2024-02-06,Nomura India,PORT-028,EMEA,Failed,False,True,False
TRD-2024-00674,CLT0014,Temasek Holdings,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,5051.0,6932.34,35015249.34,INR,2024-12-02,2024-12-04,HDFC Securities,PORT-025,APAC,Settled,False,True,False
TRD-2024-00675,CLT0013,GIC Private Ltd Singapore,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,21933.0,324.77,7123180.41,INR,2025-03-18,2025-03-20,Edelweiss,PORT-029,APAC,Failed,False,True,False
TRD-2024-00676,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,24661.0,7232.37,178357476.57,INR,2024-06-11,2024-06-13,ICICI Direct,PORT-008,EMEA,Settled,False,True,False
TRD-2024-00677,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,BUY,14113.0,770.8,10878300.4,INR,2024-08-18,2024-08-20,Edelweiss,PORT-010,APAC,Settled,False,True,False
TRD-2024-00678,CLT0005,Kotak Mahindra AMC,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,29234.0,325.63,9519467.42,INR,2025-01-04,2025-01-06,ICICI Direct,PORT-035,APAC,Settled,False,True,True
TRD-2024-00679,CLT0009,Emirates NBD Asset Mgmt,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,10966.0,1324.38,14523151.08,INR,2024-02-08,2024-02-10,Zerodha Institutional,PORT-013,EMEA,Settled,False,True,True
TRD-2024-00680,CLT0004,HDFC Pension Fund,INE075A01022,WIPRO,Wipro Ltd,SELL,11174.0,522.17,5834727.58,INR,2025-04-11,2025-04-13,Kotak Securities,PORT-033,APAC,Settled,False,False,False
TRD-2024-00681,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,BUY,48092.0,362.63,17439601.96,INR,2024-08-03,2024-08-05,Nomura India,PORT-007,APAC,Cancelled,False,True,False
TRD-2024-00682,CLT0014,Temasek Holdings,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,269.0,3643.86,980198.34,INR,2024-11-30,2024-12-02,ICICI Direct,PORT-041,APAC,Settled,False,True,True
TRD-2024-00683,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,36860.0,1508.79,55613999.4,INR,2024-06-02,2024-06-04,Zerodha Institutional,PORT-003,APAC,Settled,False,True,False
TRD-2024-00684,CLT0010,Abu Dhabi Investment Auth,INE001A01036,SBIN,State Bank of India,SELL,16923.0,788.95,13351400.85,INR,2024-08-27,2024-08-29,ICICI Direct,PORT-026,EMEA,Settled,False,True,False
TRD-2024-00685,CLT0010,Abu Dhabi Investment Auth,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,,2934.38,,INR,2024-10-18,2024-10-20,,PORT-047,EMEA,Settled,False,True,False
TRD-2024-00686,CLT0002,Aditya Birla Capital,INE001A01036,SBIN,State Bank of India,BUY,46313.0,815.98,37790481.74,INR,2024-08-18,2024-08-20,ICICI Direct,PORT-048,APAC,Pending,False,True,False
TRD-2024-00687,CLT0005,Kotak Mahindra AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,,,,INR,2025-05-03,2025-05-05,,PORT-012,APAC,Settled,False,True,False
TRD-2024-00688,CLT0003,SBI Life Insurance,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,22443.0,1452.91,32607659.13,INR,2024-07-24,2024-07-26,HDFC Securities,PORT-008,APAC,Settled,False,True,False
TRD-2024-00689,CLT0014,Temasek Holdings,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,,,,INR,2024-09-20,2024-09-22,,PORT-039,APAC,Settled,False,True,False
TRD-2024-00690,CLT0001,Tata Investment Corp,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,12691.0,672.04,8528859.64,INR,2024-11-14,2024-11-16,Nomura India,PORT-024,APAC,Settled,False,True,True
TRD-2024-00691,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,16727.0,1659.4,27756783.8,INR,2024-04-21,2024-04-23,Edelweiss,PORT-008,Americas,Settled,False,True,True
TRD-2024-00692,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,BUY,35691.0,1442.19,51473203.29,INR,2024-02-14,2024-02-16,Goldman Sachs India,PORT-037,APAC,Settled,False,True,False
TRD-2024-00693,CLT0008,Nippon India MF,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,6651.0,3647.37,24258657.87,INR,2024-09-09,2024-09-11,Kotak Securities,PORT-013,APAC,Settled,False,True,True
TRD-2024-00694,CLT0007,ICICI Prudential AMC,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,4930.0,303.33,1495416.9,INR,2025-04-10,2025-04-12,Kotak Securities,PORT-022,APAC,Settled,False,True,False
TRD-2024-00695,CLT0002,Aditya Birla Capital,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,13786.0,1538.77,21213483.22,INR,2024-07-16,2024-07-18,Goldman Sachs India,PORT-049,APAC,Pending,False,True,False
TRD-2024-00696,CLT0011,BlackRock India Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,25513.0,1584.33,40421011.29,INR,2024-06-07,2024-06-09,Goldman Sachs India,PORT-044,Americas,Settled,False,True,False
TRD-2024-00697,CLT0013,GIC Private Ltd Singapore,INE020B01018,NTPC,NTPC Ltd,BUY,3023.0,350.2,1058654.6,INR,2024-03-31,2024-04-02,Nomura India,PORT-048,APAC,Pending,False,True,False
TRD-2024-00698,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,SELL,22400.0,346.19,7754656.0,INR,2024-01-01,2024-01-03,Kotak Securities,PORT-038,APAC,Settled,False,True,False
TRD-2024-00699,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,BUY,22673.0,3875.71,87873972.83,INR,2025-03-14,2025-03-16,HDFC Securities,PORT-031,APAC,Settled,False,True,False
TRD-2024-00700,CLT0001,Tata Investment Corp,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,31381.0,267.67,8399752.27,INR,2024-03-01,2024-03-03,Goldman Sachs India,PORT-037,APAC,Settled,False,True,False
TRD-2024-00701,CLT0008,Nippon India MF,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,22475.0,268.96,6044876.0,INR,2024-09-19,2024-09-21,HDFC Securities,PORT-011,APAC,Settled,False,True,False
TRD-2024-00702,CLT0011,BlackRock India Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,38108.0,2710.47,103290590.76,INR,2024-09-16,2024-09-18,Nomura India,PORT-034,Americas,Pending,False,True,False
TRD-2024-00703,CLT0009,Emirates NBD Asset Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,42695.0,321.86,13741812.7,INR,2024-07-27,2024-07-29,HDFC Securities,PORT-027,EMEA,Pending,False,True,False
TRD-2024-00704,CLT0011,BlackRock India Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,SELL,28872.0,2473.56,,INR,2024-08-27,2024-08-29,,PORT-014,Americas,Settled,False,True,False
TRD-2024-00705,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,SELL,38717.0,348.61,13497133.37,INR,2025-01-16,2025-01-18,Goldman Sachs India,PORT-005,EMEA,Settled,False,False,False
TRD-2024-00706,CLT0011,BlackRock India Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,8620.0,271.46,2339985.2,INR,2024-08-02,2024-08-04,Kotak Securities,PORT-027,Americas,Settled,False,False,False
TRD-2024-00707,CLT0013,GIC Private Ltd Singapore,INE075A01022,WIPRO,Wipro Ltd,BUY,12721.0,529.59,6736914.39,INR,2025-02-01,2025-02-03,HDFC Securities,PORT-014,APAC,Settled,False,True,False
TRD-2024-00708,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,24862.0,1399.17,34786164.54,INR,2025-05-13,2025-05-15,Kotak Securities,PORT-026,APAC,Settled,False,True,False
TRD-2024-00709,CLT0006,LIC of India,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,9312.0,1403.73,13071533.76,INR,2024-02-16,2024-02-18,Zerodha Institutional,PORT-031,APAC,Settled,False,True,False
TRD-2024-00710,CLT0009,Emirates NBD Asset Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,34903.0,1287.84,44949479.52,INR,2024-10-11,2024-10-13,Goldman Sachs India,PORT-050,EMEA,Failed,False,True,False
TRD-2024-00711,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,16872.0,638.0,10764336.0,INR,2024-06-28,2024-06-30,HDFC Securities,PORT-034,EMEA,Pending,False,False,False
TRD-2024-00712,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,24031.0,1651.95,39698010.45,INR,2024-01-16,2024-01-18,Nomura India,PORT-036,APAC,Settled,False,True,True
TRD-2024-00713,CLT0002,Aditya Birla Capital,INE075A01022,WIPRO,Wipro Ltd,BUY,15087.0,531.55,8019494.85,INR,2025-05-01,2025-05-03,Zerodha Institutional,PORT-005,APAC,Pending,False,False,False
TRD-2024-00714,CLT0010,Abu Dhabi Investment Auth,INE001A01036,SBIN,State Bank of India,SELL,27278.0,812.96,22175922.88,INR,2025-05-02,2025-05-04,HDFC Securities,PORT-035,EMEA,Pending,False,True,False
