perf_id,client_id,client_name,security_id,ticker,security_name,portfolio_id,performance_date,period,portfolio_return,benchmark_return,benchmark_name,alpha,sharpe_ratio,volatility,region,currency,validated,data_complete
PERF-00625,CLT0013,GIC Private Ltd Singapore,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-033,2024-06-23,YTD,0.1002,0.0195,NIFTY Financial Services,0.0807,1.792,0.1059,APAC,INR,False,True
PERF-00626,CLT0011,BlackRock India Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-003,2025-04-29,3M,-0.0726,0.1824,NIFTY Pharma,-0.255,0.041,0.112,Americas,INR,False,True
PERF-00627,CLT0003,SBI Life Insurance,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-016,2024-11-22,3M,,0.089,NIFTY Bank,,,0.1212,APAC,INR,True,False
PERF-00628,CLT0001,Tata Investment Corp,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-028,2024-05-03,1D,-0.1138,0.1503,NIFTY IT,-0.2641,1.071,0.2319,APAC,INR,True,True
PERF-00629,CLT0011,BlackRock India Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-016,2024-08-08,1Y,-0.1413,0.001,NIFTY Media,-0.1423,-0.273,0.2238,Americas,INR,True,True
PERF-00630,CLT0005,Kotak Mahindra AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-025,2024-05-17,1D,0.0953,0.0823,NIFTY Financial Services,0.013,0.774,0.0631,APAC,INR,True,True
PERF-00631,CLT0010,Abu Dhabi Investment Auth,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-009,2024-12-23,1M,0.0746,-0.0544,NIFTY 500,0.129,0.677,0.1499,EMEA,INR,False,True
PERF-00632,CLT0010,Abu Dhabi Investment Auth,INE467B01029,TCS,Tata Consultancy Services,PORT-003,2025-04-11,6M,-0.0456,0.0034,NIFTY IT,-0.049,1.718,0.2337,EMEA,INR,True,True
PERF-00633,CLT0004,HDFC Pension Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-046,2024-07-31,YTD,-0.0568,-0.096,NIFTY Energy,0.0392,0.832,0.3429,APAC,INR,False,True
PERF-00634,CLT0004,HDFC Pension Fund,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-025,2024-03-04,1W,-0.0519,0.1693,NIFTY Infrastructure,-0.2212,0.52,0.2881,APAC,INR,True,True
PERF-00635,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-017,2024-12-06,1M,-0.0622,-0.0466,NIFTY Energy,-0.0156,0.434,0.1623,APAC,INR,True,True
PERF-00636,CLT0005,Kotak Mahindra AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-022,2024-10-26,1W,0.2394,0.0247,NIFTY Media,0.2147,1.724,0.173,APAC,INR,True,True
PERF-00637,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-041,2024-07-04,3M,0.0151,-0.0095,NIFTY Infrastructure,0.0246,1.919,0.2263,APAC,INR,True,True
PERF-00638,CLT0011,BlackRock India Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-002,2024-12-21,1Y,,0.1934,NIFTY 500,,,0.2701,Americas,INR,True,False
PERF-00639,CLT0003,SBI Life Insurance,INE467B01029,TCS,Tata Consultancy Services,PORT-045,2024-06-25,6M,,-0.0814,NIFTY IT,,,0.2093,APAC,INR,True,False
PERF-00640,CLT0005,Kotak Mahindra AMC,INE154A01025,ITC,ITC Ltd,PORT-020,2025-04-12,3M,0.07,0.1677,NIFTY FMCG,-0.0977,-0.32,0.1729,APAC,INR,True,True
PERF-00641,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-044,2024-06-17,1Y,,0.1347,NIFTY Media,,,0.0557,APAC,INR,True,False
PERF-00642,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-027,2024-08-18,1M,0.0982,0.1755,NIFTY Infrastructure,-0.0773,2.287,0.1835,Americas,INR,True,True
PERF-00643,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-010,2024-12-05,1M,-0.1385,0.0211,NIFTY IT,-0.1596,1.027,0.0904,APAC,INR,True,True
PERF-00644,CLT0006,LIC of India,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-009,2024-02-02,6M,-0.0937,0.0115,NIFTY Infrastructure,-0.1052,2.037,0.0588,APAC,INR,True,True
PERF-00645,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,PORT-034,2025-02-15,1Y,0.1762,-0.0176,NIFTY IT,0.1938,0.523,0.1361,APAC,INR,True,True
PERF-00646,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-039,2025-03-29,1M,-0.1011,0.0267,NIFTY Metal,-0.1278,2.648,0.2119,APAC,INR,True,True
PERF-00647,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-003,2024-07-11,YTD,-0.0572,0.001,NIFTY Bank,-0.0582,-0.351,0.2414,Americas,INR,True,True
PERF-00648,CLT0014,Temasek Holdings,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-007,2024-03-11,1W,0.0942,0.034,NIFTY 500,0.0602,-0.118,0.1042,APAC,INR,True,True
PERF-00649,CLT0009,Emirates NBD Asset Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-013,2024-09-14,3M,0.2244,0.051,NIFTY Energy,0.1734,,0.24,EMEA,INR,True,False
PERF-00650,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,PORT-015,2024-11-18,1Y,0.192,0.1089,NIFTY IT,0.0831,0.555,0.1266,APAC,INR,True,True
PERF-00651,CLT0002,Aditya Birla Capital,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-009,2025-01-03,1D,0.0543,0.0872,NIFTY Metal,-0.0329,2.851,0.2487,APAC,INR,True,True
PERF-00652,CLT0003,SBI Life Insurance,INE001A01036,SBIN,State Bank of India,PORT-005,2024-03-09,1M,-0.0836,0.0846,NIFTY Bank,-0.1682,2.772,0.3045,APAC,INR,True,True
PERF-00653,CLT0014,Temasek Holdings,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-029,2025-05-18,1Y,-0.0257,0.1453,NIFTY Energy,-0.171,2.052,0.2974,APAC,INR,True,True
PERF-00654,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-043,2024-11-16,1W,0.1248,0.1305,NIFTY Infrastructure,-0.0057,-0.226,0.3086,Americas,INR,False,True
PERF-00655,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-020,2024-12-04,1W,-0.1357,0.1477,NIFTY Energy,-0.2834,2.151,0.1001,APAC,INR,True,True
PERF-00656,CLT0014,Temasek Holdings,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-049,2024-11-25,6M,-0.1194,-0.061,NIFTY Energy,-0.0584,0.232,0.1874,APAC,INR,True,True
PERF-00657,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-006,2024-04-13,1M,-0.1193,0.0315,NIFTY Metal,-0.1508,2.87,0.2082,APAC,INR,True,True
PERF-00658,CLT0003,SBI Life Insurance,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-004,2024-08-14,YTD,-0.0632,0.1631,NIFTY Bank,-0.2263,2.135,0.2099,APAC,INR,False,True
PERF-00659,CLT0015,Norges Bank Investment Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-035,2025-02-02,1W,0.0173,0.1506,NIFTY Bank,-0.1333,0.017,0.2212,EMEA,INR,True,True
PERF-00660,CLT0002,Aditya Birla Capital,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-006,2024-02-28,YTD,0.001,0.1528,NIFTY Bank,-0.1518,0.954,0.2885,APAC,INR,False,True
PERF-00661,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-030,2025-05-07,1M,-0.0813,0.0556,NIFTY 500,-0.1369,1.691,0.2424,APAC,INR,True,True
PERF-00662,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,PORT-002,2024-02-07,3M,0.0514,0.1491,NIFTY Infrastructure,-0.0977,0.967,0.3193,APAC,INR,True,True
PERF-00663,CLT0007,ICICI Prudential AMC,INE001A01036,SBIN,State Bank of India,PORT-002,2024-07-04,1D,0.2036,-0.03,NIFTY Bank,0.2336,2.293,0.1806,APAC,INR,False,True
PERF-00664,CLT0007,ICICI Prudential AMC,INE009A01021,INFY,Infosys Ltd,PORT-015,2024-02-05,1Y,0.0318,0.1402,NIFTY IT,-0.1084,1.637,0.2199,APAC,INR,True,True
PERF-00665,CLT0011,BlackRock India Fund,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-005,2024-02-17,6M,0.1294,0.0889,NIFTY Financial Services,0.0405,0.925,0.2052,Americas,INR,False,True
PERF-00666,CLT0011,BlackRock India Fund,INE075A01022,WIPRO,Wipro Ltd,PORT-016,2025-03-20,1D,-0.1038,0.011,NIFTY IT,-0.1148,2.772,0.3137,Americas,INR,True,True
PERF-00667,CLT0010,Abu Dhabi Investment Auth,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-036,2024-03-15,6M,-0.0873,0.0745,NIFTY Bank,-0.1618,1.139,0.2388,EMEA,INR,True,True
PERF-00668,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-004,2024-03-04,1D,,0.0116,NIFTY Auto,,,0.2993,APAC,INR,True,False
PERF-00669,CLT0001,Tata Investment Corp,INE075A01022,WIPRO,Wipro Ltd,PORT-045,2025-04-21,3M,0.1873,0.0426,NIFTY IT,0.1447,0.906,0.1577,APAC,INR,False,True
PERF-00670,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,PORT-011,2024-02-29,6M,0.0934,0.1956,NIFTY Infrastructure,-0.1022,-0.35,0.1296,EMEA,INR,True,True
PERF-00671,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-044,2025-02-19,YTD,-0.0246,0.0392,NIFTY IT,-0.0638,1.807,0.2426,APAC,INR,True,True
PERF-00672,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-038,2024-09-01,YTD,-0.0905,0.0455,NIFTY Bank,-0.136,2.0,0.1695,Americas,INR,True,True
PERF-00673,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-005,2024-04-22,1Y,-0.1016,0.1315,NIFTY Infrastructure,-0.2331,2.752,0.0591,Americas,INR,True,True
PERF-00674,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-047,2024-03-30,YTD,0.0999,0.0769,NIFTY Infrastructure,0.023,0.457,0.328,APAC,INR,True,True
PERF-00675,CLT0011,BlackRock India Fund,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-034,2024-02-12,1D,-0.1112,-0.043,NIFTY Financial Services,-0.0682,1.091,0.3103,Americas,INR,True,True
PERF-00676,CLT0002,Aditya Birla Capital,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-044,2024-03-26,6M,-0.1269,0.1057,NIFTY Infrastructure,-0.2326,0.303,0.1927,APAC,INR,True,True
PERF-00677,CLT0004,HDFC Pension Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-018,2024-09-24,YTD,0.113,-0.0033,NIFTY Media,0.1163,0.868,0.3285,APAC,INR,True,True
PERF-00678,CLT0003,SBI Life Insurance,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-001,2025-02-27,1W,-0.0731,0.1447,NIFTY Media,-0.2178,2.536,0.1199,APAC,INR,True,True
PERF-00679,CLT0008,Nippon India MF,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-005,2025-04-22,1Y,0.1511,-0.0893,NIFTY Energy,0.2404,,0.2114,APAC,INR,False,False
PERF-00680,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-014,2025-02-07,YTD,0.0322,0.1635,NIFTY Energy,-0.1313,0.994,0.1055,Americas,INR,True,True
PERF-00681,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-029,2024-05-15,1M,0.2106,0.1504,NIFTY Pharma,0.0602,2.623,0.07,APAC,INR,False,True
PERF-00682,CLT0007,ICICI Prudential AMC,INE154A01025,ITC,ITC Ltd,PORT-020,2025-03-19,YTD,0.0212,0.0676,NIFTY FMCG,-0.0464,2.782,0.1923,APAC,INR,True,True
PERF-00683,CLT0005,Kotak Mahindra AMC,INE009A01021,INFY,Infosys Ltd,PORT-023,2024-09-24,1W,0.0881,-0.0812,NIFTY IT,0.1693,1.669,0.2538,APAC,INR,True,True
PERF-00684,CLT0014,Temasek Holdings,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-005,2024-09-10,1Y,0.077,-0.0173,NIFTY Infrastructure,0.0943,2.72,0.3146,APAC,INR,True,True
PERF-00685,CLT0014,Temasek Holdings,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-037,2025-04-24,YTD,0.0168,0.1586,NIFTY Auto,-0.1418,0.101,0.2907,APAC,INR,True,True
PERF-00686,CLT0014,Temasek Holdings,INE001A01036,SBIN,State Bank of India,PORT-047,2025-02-01,YTD,-0.0823,0.0589,NIFTY Bank,-0.1412,2.35,0.1323,APAC,INR,True,True
PERF-00687,CLT0004,HDFC Pension Fund,INE154A01025,ITC,ITC Ltd,PORT-047,2024-01-17,1D,0.2404,0.1204,NIFTY FMCG,0.12,-0.023,0.3144,APAC,INR,True,True
PERF-00688,CLT0004,HDFC Pension Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-003,2024-11-11,1D,0.026,0.1911,NIFTY Pharma,-0.1651,-0.333,0.3015,APAC,INR,True,True
PERF-00689,CLT0005,Kotak Mahindra AMC,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-004,2024-02-29,1D,-0.0266,-0.0609,NIFTY Infrastructure,0.0343,2.569,0.1408,APAC,INR,True,True
PERF-00690,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,PORT-012,2025-01-07,6M,-0.0459,0.0902,NIFTY Infrastructure,-0.1361,0.209,0.1387,APAC,INR,True,True
PERF-00691,CLT0002,Aditya Birla Capital,INE467B01029,TCS,Tata Consultancy Services,PORT-046,2024-01-04,3M,0.0862,0.028,NIFTY IT,0.0582,-0.392,0.2908,APAC,INR,False,True
PERF-00692,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-020,2024-02-07,1Y,0.1511,0.0733,NIFTY Infrastructure,0.0778,1.1,0.2172,APAC,INR,True,True
PERF-00693,CLT0003,SBI Life Insurance,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-029,2024-11-07,6M,0.2323,-0.0181,NIFTY Auto,0.2504,0.231,0.0506,APAC,INR,False,True
PERF-00694,CLT0002,Aditya Birla Capital,INE154A01025,ITC,ITC Ltd,PORT-012,2025-04-23,1D,0.1564,0.1689,NIFTY FMCG,-0.0125,1.768,0.2602,APAC,INR,False,True
PERF-00695,CLT0010,Abu Dhabi Investment Auth,INE020B01018,NTPC,NTPC Ltd,PORT-033,2025-02-06,1Y,-0.1388,0.1411,NIFTY Infrastructure,-0.2799,0.385,0.3044,EMEA,INR,True,True
PERF-00696,CLT0008,Nippon India MF,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-025,2025-05-01,1W,-0.0508,0.0097,NIFTY IT,-0.0605,1.866,0.1596,APAC,INR,False,True
PERF-00697,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-047,2024-02-19,6M,-0.1151,0.1612,NIFTY 500,-0.2763,0.131,0.2185,APAC,INR,True,True
PERF-00698,CLT0007,ICICI Prudential AMC,INE001A01036,SBIN,State Bank of India,PORT-008,2025-02-10,1W,0.2312,-0.0128,NIFTY Bank,0.244,0.074,0.2109,APAC,INR,False,True
PERF-00699,CLT0015,Norges Bank Investment Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-016,2024-07-16,1Y,-0.1189,0.026,NIFTY Energy,-0.1449,2.037,0.2368,EMEA,INR,True,True
PERF-00700,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-043,2024-01-02,3M,0.1919,0.1913,NIFTY Pharma,0.0006,2.912,0.0601,APAC,INR,True,True
PERF-00701,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-031,2025-03-19,6M,0.1789,0.1274,NIFTY Metal,0.0515,1.675,0.195,EMEA,INR,True,True
PERF-00702,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,PORT-006,2024-11-05,1M,0.2175,0.0622,NIFTY Infrastructure,0.1553,2.766,0.3467,EMEA,INR,True,True
PERF-00703,CLT0002,Aditya Birla Capital,INE467B01029,TCS,Tata Consultancy Services,PORT-001,2024-07-02,3M,0.1439,-0.0514,NIFTY IT,0.1953,1.72,0.3374,APAC,INR,False,True
PERF-00704,CLT0002,Aditya Birla Capital,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-004,2025-03-11,YTD,,-0.0283,NIFTY Auto,,,0.3112,APAC,INR,True,False
PERF-00705,CLT0013,GIC Private Ltd Singapore,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-033,2024-03-24,1D,0.1858,-0.0418,NIFTY Bank,0.2276,1.748,0.2635,APAC,INR,False,True
PERF-00706,CLT0010,Abu Dhabi Investment Auth,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-006,2024-11-14,1W,0.2245,-0.0761,NIFTY 500,0.3006,-0.408,0.1187,EMEA,INR,True,True
PERF-00707,CLT0013,GIC Private Ltd Singapore,INE009A01021,INFY,Infosys Ltd,PORT-008,2025-01-20,6M,0.1598,0.1112,NIFTY IT,0.0486,1.039,0.3368,APAC,INR,True,True
PERF-00708,CLT0008,Nippon India MF,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-007,2024-09-25,YTD,-0.1231,-0.048,NIFTY Infrastructure,-0.0751,0.448,0.1801,APAC,INR,True,True
PERF-00709,CLT0011,BlackRock India Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-014,2024-12-19,1W,-0.0046,0.0479,NIFTY Auto,-0.0525,,0.3469,Americas,INR,False,False
PERF-00710,CLT0008,Nippon India MF,INE154A01025,ITC,ITC Ltd,PORT-023,2024-02-07,1D,0.1171,0.1766,NIFTY FMCG,-0.0595,2.205,0.2901,APAC,INR,False,True
PERF-00711,CLT0010,Abu Dhabi Investment Auth,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-028,2025-03-07,3M,0.0112,-0.0539,NIFTY Energy,0.0651,0.212,0.1258,EMEA,INR,True,True
PERF-00712,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,PORT-048,2025-03-05,1D,-0.0464,0.0294,NIFTY FMCG,-0.0758,2.386,0.2001,EMEA,INR,True,True
PERF-00713,CLT0005,Kotak Mahindra AMC,INE001A01036,SBIN,State Bank of India,PORT-002,2024-10-04,3M,-0.0106,0.1942,NIFTY Bank,-0.2048,-0.129,0.2709,APAC,INR,True,True
PERF-00714,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,PORT-044,2024-05-07,YTD,0.038,-0.0681,NIFTY Infrastructure,0.1061,2.908,0.2007,EMEA,INR,True,True
PERF-00715,CLT0009,Emirates NBD Asset Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-049,2024-11-27,3M,0.1933,0.0824,NIFTY Energy,0.1109,1.442,0.0794,EMEA,INR,True,True
PERF-00716,CLT0010,Abu Dhabi Investment Auth,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-037,2024-09-16,1D,-0.0565,0.1154,NIFTY Energy,-0.1719,1.568,0.3162,EMEA,INR,True,True
PERF-00717,CLT0007,ICICI Prudential AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-021,2024-09-13,1D,0.0182,0.1458,NIFTY Financial Services,-0.1276,-0.218,0.2686,APAC,INR,True,True
PERF-00718,CLT0002,Aditya Birla Capital,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-046,2024-01-04,1W,0.0851,-0.0801,NIFTY Media,0.1652,1.177,0.1446,APAC,INR,True,True
PERF-00719,CLT0004,HDFC Pension Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-032,2024-11-06,3M,0.0767,0.0681,NIFTY Energy,0.0086,2.004,0.2384,APAC,INR,True,True
PERF-00720,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,PORT-028,2025-01-21,1Y,0.1884,-0.0079,NIFTY IT,0.1963,0.953,0.1851,APAC,INR,True,True
PERF-00721,CLT0005,Kotak Mahindra AMC,INE009A01021,INFY,Infosys Ltd,PORT-032,2025-04-18,1Y,-0.0968,-0.0394,NIFTY IT,-0.0574,1.647,0.1303,APAC,INR,True,True
PERF-00722,CLT0002,Aditya Birla Capital,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-047,2024-12-24,3M,0.1467,0.1244,NIFTY 500,0.0223,0.903,0.1278,APAC,INR,True,True
PERF-00723,CLT0009,Emirates NBD Asset Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-008,2024-08-10,1W,-0.1387,-0.0054,NIFTY Pharma,-0.1333,-0.221,0.057,EMEA,INR,True,True
PERF-00724,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-020,2024-03-19,1M,0.0952,0.1582,NIFTY Bank,-0.063,-0.088,0.3445,Americas,INR,True,True
PERF-00725,CLT0001,Tata Investment Corp,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-034,2024-11-03,1D,0.0868,-0.0772,NIFTY Auto,0.164,0.908,0.0715,APAC,INR,False,True
PERF-00726,CLT0014,Temasek Holdings,INE001A01036,SBIN,State Bank of India,PORT-014,2024-10-30,1Y,,0.0093,NIFTY Bank,,,0.1698,APAC,INR,True,False
PERF-00727,CLT0007,ICICI Prudential AMC,INE154A01025,ITC,ITC Ltd,PORT-048,2024-03-28,YTD,,0.0424,NIFTY FMCG,,,0.2395,APAC,INR,True,False
PERF-00728,CLT0012,Vanguard Emerging Markets,INE075A01022,WIPRO,Wipro Ltd,PORT-025,2024-08-02,1Y,-0.146,-0.0525,NIFTY IT,-0.0935,2.726,0.135,Americas,INR,True,True
PERF-00729,CLT0004,HDFC Pension Fund,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-017,2025-05-02,1Y,0.0308,0.0008,NIFTY Metal,0.03,0.748,0.195,APAC,INR,True,True
PERF-00730,CLT0004,HDFC Pension Fund,INE154A01025,ITC,ITC Ltd,PORT-048,2025-01-19,1M,-0.1427,0.0915,NIFTY FMCG,-0.2342,,0.1631,APAC,INR,True,False
PERF-00731,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-032,2024-08-18,6M,0.2267,-0.0682,NIFTY Energy,0.2949,0.614,0.0893,APAC,INR,True,True
PERF-00732,CLT0008,Nippon India MF,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-042,2024-12-25,YTD,-0.0407,-0.0701,NIFTY IT,0.0294,1.75,0.3467,APAC,INR,True,True
PERF-00733,CLT0008,Nippon India MF,INE001A01036,SBIN,State Bank of India,PORT-016,2025-05-12,YTD,0.0159,-0.0081,NIFTY Bank,0.024,2.216,0.1048,APAC,INR,True,True
PERF-00734,CLT0010,Abu Dhabi Investment Auth,INE467B01029,TCS,Tata Consultancy Services,PORT-004,2024-07-20,YTD,-0.0258,0.1544,NIFTY IT,-0.1802,0.489,0.1087,EMEA,INR,True,True
PERF-00735,CLT0002,Aditya Birla Capital,INE001A01036,SBIN,State Bank of India,PORT-004,2024-10-29,1D,0.2496,0.1137,NIFTY Bank,0.1359,1.742,0.2625,APAC,INR,True,True
PERF-00736,CLT0015,Norges Bank Investment Mgmt,INE001A01036,SBIN,State Bank of India,PORT-027,2024-12-30,3M,0.0188,0.1629,NIFTY Bank,-0.1441,-0.03,0.1188,EMEA,INR,True,True
PERF-00737,CLT0015,Norges Bank Investment Mgmt,INE467B01029,TCS,Tata Consultancy Services,PORT-020,2024-08-25,6M,0.1651,0.1971,NIFTY IT,-0.032,,0.2532,EMEA,INR,True,False
PERF-00738,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-036,2025-04-29,3M,0.0057,0.1885,NIFTY Infrastructure,-0.1828,-0.138,0.1722,Americas,INR,True,True
PERF-00739,CLT0012,Vanguard Emerging Markets,INE467B01029,TCS,Tata Consultancy Services,PORT-035,2024-02-09,3M,0.1891,-0.0333,NIFTY IT,0.2224,2.127,0.1937,Americas,INR,False,True
PERF-00740,CLT0015,Norges Bank Investment Mgmt,INE075A01022,WIPRO,Wipro Ltd,PORT-044,2024-03-29,1M,0.1356,0.042,NIFTY IT,0.0936,0.435,0.3281,EMEA,INR,True,True
PERF-00741,CLT0007,ICICI Prudential AMC,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-004,2024-10-16,1M,-0.0314,-0.0809,NIFTY IT,0.0495,-0.371,0.0657,APAC,INR,False,True
PERF-00742,CLT0012,Vanguard Emerging Markets,INE154A01025,ITC,ITC Ltd,PORT-047,2025-01-09,1Y,0.0583,0.1408,NIFTY FMCG,-0.0825,0.647,0.1945,Americas,INR,True,True
PERF-00743,CLT0001,Tata Investment Corp,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-012,2024-10-27,1Y,-0.0628,-0.0748,NIFTY 500,0.012,-0.276,0.1506,APAC,INR,True,True
PERF-00744,CLT0004,HDFC Pension Fund,INE001A01036,SBIN,State Bank of India,PORT-019,2025-05-01,1D,-0.016,0.0887,NIFTY Bank,-0.1047,0.076,0.1772,APAC,INR,True,True
PERF-00745,CLT0011,BlackRock India Fund,INE075A01022,WIPRO,Wipro Ltd,PORT-049,2024-01-24,YTD,0.0203,0.1679,NIFTY IT,-0.1476,-0.348,0.3099,Americas,INR,True,True
PERF-00746,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,PORT-005,2024-10-07,1Y,-0.0175,-0.0089,NIFTY FMCG,-0.0086,,0.0857,EMEA,INR,True,False
PERF-00747,CLT0006,LIC of India,INE009A01021,INFY,Infosys Ltd,PORT-022,2024-01-18,1M,-0.0881,0.0127,NIFTY IT,-0.1008,2.554,0.1263,APAC,INR,True,True
PERF-00748,CLT0011,BlackRock India Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-020,2025-03-30,1M,-0.1135,-0.0181,NIFTY 500,-0.0954,-0.023,0.2064,Americas,INR,True,True
PERF-00749,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-040,2024-08-09,1D,0.0528,0.0533,NIFTY Pharma,-0.0005,1.977,0.1257,Americas,INR,True,True
